r_object_id,object_name,modified_from,letter_subject,acl_name,status,letter_category,completion_date,letter_number
0802cba082e143eb,4235-2024-25,Biranchi N Sahoo,Acceptance of Sanction-Dhenkanal,letter_acl,Closed,Actionable,"01/05/2024, 12:50:26 PM",4235/2024-25
