r_object_id,object_name,modified_from,letter_subject,acl_name,status,letter_category,completion_date,letter_number
0802cba082e13e37,4225-2024-25,Shri Nimai Mondal,Certificates of Merit and Certificates of Participation..competition,letter_acl,Unread,Actionable,"01/05/2024, 11:58:44 AM",4225/2024-25
0802cba082e13d5e,4225-2024-25,Shri Nimai Mondal,Certificates of Merit and Certificates of Participation..competition,letter_acl,Unread,Actionable,"01/05/2024, 11:58:44 AM",4225/2024-25
